Time,GHI1,T1,GHI_sc,T_sc,GHI_be,T_be,GHI_om,T_om,GHI_np,T_np,GHI_pg,T_pg,GHI_2,T_2,,,,
4/26/2023 14:00,860.2656632,32.70002177,714,28,735.984375,31.1390625,824,27.9,650.15,28.1,671.8,28.43,743.455306,31.83134484,,,,
4/26/2023 15:00,701.252549,31.75259596,532,28,469.859375,30.37856445,712,28,449.5,28.1,428.43,28.33,546.0170368,31.00553936,,,,
4/26/2023 16:00,263.0556176,29.95163082,235,28,319.046875,29.73793945,528,27.8,233.65,28.03,292.52,28.17,218.9522514,29.52820698,,,,
4/26/2023 17:00,35.6364869,28.35312456,43,28,99.1875,29.23549805,286,27.5,62.2,27.95,67.25,28.18,34.91235552,28.19512471,,,,
4/26/2023 18:00,0.130943927,27.00000227,0,28,0.625,28.36293945,78,27.5,0,27.76,0,28.12,0.121758661,26.83909888,,,,
4/26/2023 19:00,0.116474242,27.17078088,0,28,0,27.98549805,0,26.6,0,27.69,0,27.94,0.116825959,27.05273453,,,,
4/26/2023 20:00,0.199209661,27.47046402,0,28,0,27.80825195,0,26.8,0,27.66,0,27.94,0.199745201,27.35269473,,,,
4/26/2023 21:00,0.28194508,27.59524307,0,27,0,27.62075195,0,26.6,0,27.59,0,28.01,0.282664444,27.50584125,,,,
4/26/2023 22:00,0.364680499,27.64458531,0,27,0,27.48012695,0,26.6,0,27.49,0,27.67,0.365583686,27.61756997,,,,
4/26/2023 23:00,0.447415918,27.41585429,0,27,0,27.2328125,0,26.8,0,27.37,0,26.93,0.448502929,27.35743967,,,,
4/27/2023 0:00,0.530151338,27.21588588,0,27,0,27.2875,0,26.4,0,27.23,0,26.8,0.531422171,27.13950594,,,,
4/27/2023 1:00,0.612886757,27.04644018,0,26,0,27.13393555,0,26.5,0,27.08,0,26.7,0.614341413,26.95195087,,,,
4/27/2023 2:00,0.695622176,26.95504676,0,26,0,26.7953125,0,26.5,0,26.93,0,26.64,0.697260656,26.87100344,,,,
4/27/2023 3:00,0.778357595,26.86138178,0,27,0,26.64174805,0,26.3,0,26.81,0,26.87,0.780179898,26.77248365,,,,
4/27/2023 4:00,0.861093014,26.78186299,0,27,0,26.46987305,0,26,0,26.69,0,26.98,0.86309914,26.69502188,,,,
4/27/2023 5:00,0.943828433,26.77292812,0,27,0,26.62612305,0,25,0,26.68,0,27.1,0.946018383,26.70650928,,,,
4/27/2023 6:00,18.51341112,25.1284448,15,27,20.84375,26.51674805,0,25,17.02,26.73,10.1,26.74,22.29639042,24.80347927,,,,
4/27/2023 7:00,81.72449138,26.6806925,169,26,110.140625,27.43862305,15,25.1,170.32,27,149.74,26.56,149.6500461,26.38288827,,,,
4/27/2023 8:00,270.6015091,29.4198131,414,27,403.546875,28.37856445,180,25.5,388.27,27.32,420.07,26.63,438.0344958,28.9889892,,,,
4/27/2023 9:00,503.8010924,30.76807935,620,27,437.390625,28.91518555,298,25.9,596,27.49,588.45,26.86,658.4584947,30.23758725,,,,
4/27/2023 10:00,696.8767638,31.61823199,773,28,806.34375,29.89956055,409,26.4,705.05,27.65,674.45,27.45,812.7718647,31.13276466,,,,
4/27/2023 11:00,852.0891384,32.17533807,855,28,652.078125,30.01674805,716,27,828.97,27.76,864.95,27.82,913.7362473,31.55756351,,,,
4/27/2023 12:00,777.0008279,32.24744295,846,28,888.703125,30.20668945,759,27.4,819.75,27.82,810.92,28.05,787.2056408,31.62677783,,,,
4/27/2023 13:00,898.4101703,32.28201516,821,28,278.625,29.25112305,800,26.9,718.5,27.85,713.67,27.87,843.7162123,31.66391671,,,,
4/27/2023 14:00,756.583864,31.39808104,646,28,661.421875,29.41518555,662,26,565.5,27.85,514.86,27.73,667.977618,30.79012578,,,,
4/27/2023 15:00,260.9173234,29.60594374,352,28,274.828125,28.53481445,567,25.7,371.4,27.78,396.75,28.02,237.7620075,29.25968388,,,,
4/27/2023 16:00,129.5776147,28.50357769,58,28,82.921875,27.95668945,269,26,198.75,27.66,212.3,28.02,121.1267295,28.30828559,,,,
4/27/2023 17:00,35.93838554,27.45263475,21,27,71.546875,28.11831055,167,26,52.12,27.51,67.02,27.99,34.84111575,27.32553311,,,,
4/27/2023 18:00,0.20869815,26.84221053,0,26,0.40625,27.36831055,57,25.6,0,27.33,0,26.99,0.19386684,26.75463324,,,,
4/27/2023 19:00,0.109399072,26.762702,0,26,0,26.9671875,0,25.4,0,27.26,0,26.63,0.111694577,26.68502539,,,,
4/27/2023 20:00,0.192118246,27.06951182,0,27,0,26.84731445,0,26.4,0,27.24,0,26.74,0.194267663,26.99578733,,,,
4/27/2023 21:00,0.274837421,27.1209661,0,27,0,26.84487305,0,26.1,0,27.2,0,27.02,0.276840749,27.03595615,,,,
4/27/2023 22:00,0.357556595,26.98375453,0,26,0,26.81606445,0,26.7,0,27.15,0,26.8,0.359413835,26.94555863,,,,
4/27/2023 23:00,0.44027577,26.96082125,0,26,0,26.68862305,0,26.2,0,27.12,0,26.45,0.441986921,26.90073969,,,,
4/28/2023 0:00,0.522994944,27.03727907,0,26,0,26.553125,0,26.5,0,27.07,0,26.11,0.524560007,26.93671956,,,,
4/28/2023 1:00,0.605714119,26.73247715,0,26,0,26.32924805,0,26.5,0,27.02,0,26.17,0.607133093,26.67159884,,,,
4/28/2023 2:00,0.688433293,26.72930276,0,26,0,26.06875,0,26.3,0,26.91,0,26.52,0.689706179,26.64162138,,,,
4/28/2023 3:00,0.771152468,26.15867439,0,26,0,25.62856445,0,26.2,0,26.74,0,26.69,0.772279265,26.06905938,,,,
4/28/2023 4:00,0.853871642,25.84449455,0,26,0,25.3734375,0,26.2,0,26.58,0,26.61,0.854852351,25.6869371,,,,
4/28/2023 5:00,0.936590817,25.96282183,0,26,0,25.34731445,0,25.2,0,26.45,0,26.17,0.937425437,25.78091318,,,,
4/28/2023 6:00,5.991283393,25.85863389,7,27,14.375,25.76137695,0,24.6,10.07,26.4,12.1,26.7,6.336208812,25.72127799,,,,
4/28/2023 7:00,76.93050742,24.93201939,76,27,106.125,26.87856445,7,25.3,51.7,26.54,124.75,26.79,89.74852276,24.76208837,,,,
4/28/2023 8:00,234.9889732,26.6991213,182,27,419.53125,27.90737305,142,26.3,192.05,26.71,264.94,27.04,269.2274795,26.276784,,,,
4/28/2023 9:00,586.5215756,31.28973951,458,27,484.796875,28.475,320,26.5,361.65,26.77,348.72,27.25,719.4168489,30.31444669,,,,
4/28/2023 10:00,530.0143256,32.22456875,496,27,334.859375,28.67543945,488,26.9,463.15,26.9,403.61,27.26,587.179997,32.17719061,,,,
4/28/2023 11:00,467.9875403,31.43234636,397,27,822.453125,29.52700195,712,27,433.02,27.08,532.32,27.5,488.3223631,31.37031879,,,,
4/28/2023 12:00,459.6963099,31.49764701,551,28,544.765625,29.75625,776,27.2,473.55,27.17,551.32,27.69,466.2147544,31.40609324,,,,
4/28/2023 13:00,312.0608003,30.66777683,326,27,609.703125,29.8578125,790,27,533.15,27.16,341.94,27.64,311.0278742,30.56655869,,,,
4/28/2023 14:00,385.963213,30.80199919,385,27,424.4375,29.56606445,646,26.6,476.85,27.06,249.42,27.59,367.3944699,30.53508691,,,,
4/28/2023 15:00,301.8461984,30.55550633,348,27,143.453125,28.62612305,585,26.6,391.1,27,175.66,27.56,272.1903871,29.93616772,,,,
4/28/2023 16:00,148.8511685,28.69947689,162,27,141.359375,28.27700195,427,26.6,191.2,27.02,132.36,27.54,136.1466746,28.41650176,,,,
4/28/2023 17:00,36.20385903,27.73618857,57,27,42.53125,28.084375,245,26.5,57.47,27.03,44.38,27.53,34.82711552,27.61608072,,,,
4/28/2023 18:00,0.415763601,27.14592494,0,27,0.375,27.58168945,58,26.3,0,26.98,0,27.52,0.364272178,27.07958547,,,,
4/28/2023 19:00,0.10711629,27.02746545,0,27,0,27.26137695,0,25.9,0,27.04,0,27.16,0.108006532,26.99751421,,,,
4/28/2023 20:00,0.189563628,26.90699644,0,27,0,27.06875,0,27.4,0,27.08,0,26.84,0.190434055,26.86515768,,,,
4/28/2023 21:00,0.272010966,26.83480951,0,27,0,26.99331055,0,26.7,0,27.05,0,27.08,0.272861577,26.7475274,,,,
4/28/2023 22:00,0.354458304,26.94244742,0,27,0,26.86049805,0,25.2,0,26.97,0,27.04,0.355289099,26.87914385,,,,
4/28/2023 23:00,0.436905642,26.7558215,0,27,0,26.38393555,0,25.3,0,26.84,0,26.82,0.437716621,26.6660822,,,,
4/29/2023 0:00,0.51935298,26.49373255,0,27,0,26.17299805,0,25.5,0,26.71,0,26.89,0.520144143,26.45382561,,,,
4/29/2023 1:00,0.601800318,26.48291549,0,27,0,26.0609375,0,25.6,0,26.52,0,26.89,0.602571665,26.39298377,,,,
4/29/2023 2:00,0.684247656,26.23344592,0,27,0,25.92543945,0,25.6,0,26.29,0,26.91,0.684999187,26.1095214,,,,
4/29/2023 3:00,0.766694993,25.76299654,0,27,0,25.7796875,0,25.5,0,26.18,0,26.99,0.767426709,25.62550076,,,,
4/29/2023 4:00,0.849142331,25.46590991,0,27,0,25.44106445,0,25.4,0,26.1,0,27.05,0.849854231,25.27145091,,,,
4/29/2023 5:00,0.931589669,25.78303348,0,27,0,25.50893555,0,25.4,0,26.03,0,27.1,0.932281753,25.65250487,,,,
4/29/2023 6:00,13.20921847,26.02120615,10,26,19.03125,25.7015625,0,25.6,10.02,26.01,14.1,26.48,15.58534282,25.88017222,,,,
4/29/2023 7:00,67.84999943,26.99196788,107,27,192.890625,27.10268555,15,25.9,102,26.34,121.18,26.65,74.05905455,26.75796392,,,,
4/29/2023 8:00,192.0830395,27.93441652,213,27,250.265625,28.06875,153,25.8,257.05,26.62,339.97,27,218.8614626,27.59010422,,,,
4/29/2023 9:00,359.3414513,29.27311744,336,27,569.515625,28.89956055,267,26.1,359.4,26.75,455.49,27.32,401.9157299,29.03617941,,,,
4/29/2023 10:00,299.5558382,30.57727174,396,27,738.765625,29.44375,511,26.3,509.35,26.91,585.57,27.59,319.8428334,30.49124907,,,,
4/29/2023 11:00,428.3081043,30.61174678,428,28,820.609375,29.084375,712,26.6,629.25,27.15,474.82,27.84,443.1585433,30.52950117,,,,
4/29/2023 12:00,579.3237829,31.85955858,616,28,9.1875,27.71987305,756,26.6,704.33,27.35,464.6,27.82,579.8557374,31.69048585,,,,
4/29/2023 13:00,819.4310501,33.09263509,769,28,664.546875,28.80581055,756,26.8,657.7,27.38,515.11,27.76,763.5799475,32.75794035,,,,
4/29/2023 14:00,816.1795511,33.89658472,681,28,287.15625,28.8578125,526,26.2,466.35,27.29,296.15,27.86,711.4307318,33.06945175,,,,
4/29/2023 15:00,335.9860173,31.45984329,333,27,141.4375,28.553125,405,26.2,250.75,27.16,126.45,27.64,299.0327775,30.75116394,,,,
4/29/2023 16:00,75.26758505,26.38137347,59,27,116.0625,28.271875,305,26.5,105.15,26.99,102.3,27.57,79.85285442,26.29551156,,,,
4/29/2023 17:00,19.90374623,25.98985108,16,27,18.859375,28.053125,114,26.3,39.12,26.82,24.59,27.48,20.3345453,25.90025104,,,,
4/29/2023 18:00,0.134800882,25.42071832,0,27,0.25,27.43081055,37,26.2,0,26.7,0,27.64,0.13686497,25.31942856,,,,
4/29/2023 19:00,0.116217304,25.39481551,0,27,0,27.01674805,0,26.5,0,26.64,0,27.29,0.11641749,25.29918534,,,,
4/29/2023 20:00,0.198459352,25.59947311,0,27,0,26.79262695,0,24.7,0,26.64,0,27.19,0.198752625,25.51318483,,,,
4/29/2023 21:00,0.280701401,25.78231902,0,27,0,26.55825195,0,25.1,0,26.66,0,27.3,0.28108776,25.68524389,,,,
4/29/2023 22:00,0.362943449,25.77520783,0,27,0,26.48549805,0,25.3,0,26.69,0,27.33,0.363422894,25.68020837,,,,
4/29/2023 23:00,0.445185498,25.8149742,0,27,0,25.990625,0,25.6,0,26.69,0,27.4,0.445758029,25.74812503,,,,
4/30/2023 0:00,0.527427546,25.85097431,0,27,0,25.64174805,0,26.1,0,26.65,0,27.41,0.528093163,25.78347674,,,,
4/30/2023 1:00,0.609669595,25.60001974,0,27,0,25.865625,0,26.4,0,26.61,0,27.38,0.610428298,25.50451279,,,,
4/30/2023 2:00,0.691911643,25.44389767,0,27,0,25.90200195,0,26.5,0,26.58,0,27.32,0.692763433,25.36042566,,,,
4/30/2023 3:00,0.774153691,25.58661135,0,27,0,25.23793945,0,26.5,0,26.57,0,27.23,0.775098567,25.49741626,,,,
4/30/2023 4:00,0.85639574,25.44822969,0,27,0,24.7953125,0,26.4,0,26.59,0,27.2,0.857433702,25.39324781,,,,
4/30/2023 5:00,0.938637788,25.36724085,0,27,0,24.7484375,0,26.5,0,26.62,0,27.13,0.939768837,25.27795333,,,,
4/30/2023 6:00,17.19425937,25.87280176,19,27,20.28125,25.05581055,0,26.2,17.27,26.68,10.25,27.01,26.02819376,25.80912526,,,,
4/30/2023 7:00,97.77590604,28.40099376,176,27,180.640625,26.60512695,19,25.9,185.98,26.91,121.22,26.95,213.3470721,28.33415464,,,,
4/30/2023 8:00,285.7172244,30.44582173,409,27,199.640625,27.18081055,162,26.7,421.67,27.18,267.98,27.11,449.8032126,29.96206897,,,,
4/30/2023 9:00,477.8285816,30.92296786,623,27,475.28125,27.82387695,388,27.1,544.15,27.29,451.81,27.39,627.6043822,30.38941094,,,,
4/30/2023 10:00,692.2776765,31.83481251,774,28,366.953125,27.7328125,618,27.4,725,27.47,630.98,27.6,809.8522014,31.28271611,,,,
4/30/2023 11:00,830.2591518,32.67375819,839,28,884.4375,30.40200195,734,27.5,803.58,27.6,628.94,27.85,888.0304918,31.94490481,,,,
4/30/2023 12:00,938.7350368,32.85743564,862,28,826.25,30.79018555,880,27.5,854.4,27.69,628.93,27.87,933.9921702,32.00098999,,,,
4/30/2023 13:00,952.4799795,32.84929648,825,28,782.109375,30.94887695,852,27.8,743.92,27.8,701.38,27.86,881.7072278,31.92378016,,,,
4/30/2023 14:00,740.6281873,32.11293661,705,28,734.296875,30.68081055,753,27.8,539.92,27.85,675.01,27.92,633.7377623,31.2622655,,,,
4/30/2023 15:00,278.720794,30.08919675,345,28,555.578125,30.08168945,651,27.9,423.98,27.84,394.88,28.22,230.1501939,29.65550606,,,,
4/30/2023 16:00,88.5033529,28.22555335,120,28,321.765625,29.46206055,477,27.7,227.88,27.75,272.57,28.31,78.43431581,28.08759412,,,,
4/30/2023 17:00,69.4161375,28.16427824,48,28,99.296875,28.71206055,286,27.7,68.35,27.67,70.08,28.33,58.18840155,28.00623758,,,,
4/30/2023 18:00,0.802191914,27.41736375,0,28,0.375,27.79262695,77,27.6,0,27.52,0,28.56,0.666781997,27.33176585,,,,
4/30/2023 19:00,0.106601638,27.05739422,0,28,0,27.38393555,0,27.3,0,27.43,0,28.46,0.108452277,27.01167654,,,,
4/30/2023 20:00,0.190078453,27.02086122,0,28,0,27.0609375,0,27.5,0,27.41,0,28.29,0.192060014,26.96066859,,,,
4/30/2023 21:00,0.273555269,27.14895938,0,28,0,26.75356445,0,27.8,0,27.36,0,28.06,0.275667752,27.05274278,,,,
4/30/2023 22:00,0.357032084,27.00654105,0,28,0,26.55825195,0,27.6,0,27.32,0,27.99,0.359275489,26.95715065,,,,
4/30/2023 23:00,0.440508899,27.01776021,0,28,0,26.4125,0,27.4,0,27.25,0,28,0.442883227,26.95365413,,,,
5/1/2023 0:00,0.523985715,26.70522373,0,28,0,26.10268555,0,27.2,0,27.13,0,27.98,0.526490964,26.62016129,,,,
5/1/2023 1:00,0.60746253,26.35304835,0,27,0,25.77456055,0,27,0,26.98,0,27.87,0.610098702,26.25434005,,,,
5/1/2023 2:00,0.690939345,26.23251208,0,27,0,25.24575195,0,26.8,0,26.82,0,27.73,0.693706439,26.16150104,,,,
5/1/2023 3:00,0.774416161,26.31463204,0,27,0,24.959375,0,26.5,0,26.67,0,27.71,0.777314177,26.23612094,,,,
5/1/2023 4:00,0.857892976,26.26979685,0,27,0,25.13637695,0,26.3,0,26.57,0,27.64,0.860921914,26.19242445,,,,
5/1/2023 5:00,0.941369791,26.23996121,0,27,0,25.29262695,0,26.4,0,26.48,0,27.59,0.944529651,26.14200573,,,,
5/1/2023 6:00,12.98462137,26.44123737,16,27,20.828125,25.06606445,0,26.3,14.48,26.42,11.1,27.66,17.87170009,26.35503518,,,,
5/1/2023 7:00,86.62574798,27.28872837,126,27,202.25,27.08706055,22,26.3,113.4,26.73,193.36,27.7,118.7673284,27.20592583,,,,
5/1/2023 8:00,254.8647788,29.93187447,183,27,433.28125,28.38125,197,26.5,272.98,26.99,422.64,27.77,319.761241,29.59469867,,,,
5/1/2023 9:00,105.2258214,27.8481264,282,28,640.046875,29.1625,327,26.2,455.05,27.16,621.54,27.95,112.6862893,27.55408904,,,,
5/1/2023 10:00,569.7503074,29.2617207,494,28,789.796875,29.87856445,564,26.6,641.8,27.38,778.39,28.1,622.3311588,28.79827517,,,,
5/1/2023 11:00,892.0542133,33.7414445,730,28,869.046875,30.55043945,729,27.3,719.22,27.6,847.64,28.18,960.538288,33.07356567,,,,
5/1/2023 12:00,862.5532795,33.85413948,870,28,902.0625,31.10268555,775,27.5,779.42,27.87,794.63,27.99,862.8590256,32.73634676,,,,
5/1/2023 13:00,890.5229571,33.65820354,820,28,632.9375,30.62075195,675,27.4,670.9,28.18,583.99,27.97,825.7210635,32.46558951,,,,
5/1/2023 14:00,405.8587617,31.07584299,444,28,541.765625,30.240625,665,27.5,513.22,28.29,508.1,28.08,365.3241214,30.24680434,,,,
5/1/2023 15:00,119.2066607,28.82542168,60,28,503.9375,29.72768555,582,27.8,363.7,28.3,370.47,28.05,122.7221781,28.58707046,,,,
5/1/2023 16:00,206.1549312,28.7580631,102,28,256.796875,29.07387695,480,27.8,201.68,28.21,233.63,27.97,175.7427663,28.53740056,,,,
5/1/2023 17:00,110.0840934,28.97899178,38,28,91.6875,28.59487305,275,27.8,74.25,28.08,78.01,27.94,93.6923301,28.69448587,,,,
5/1/2023 18:00,1.050542115,27.26393251,0,28,0.359375,27.60512695,79,27.5,0,27.84,0,28.3,0.90136222,27.15490681,,,,
5/1/2023 19:00,0.107481324,27.05666187,0,28,0,27.17543945,0,27.5,0,27.68,0,28.27,0.109251624,26.96060743,,,,
5/1/2023 20:00,0.190384332,27.17056054,0,28,0,27.05043945,0,27.5,0,27.58,0,28.31,0.192213903,27.09189259,,,,
5/1/2023 21:00,0.273287339,27.13419219,0,28,0,26.89956055,0,27.7,0,27.45,0,28.29,0.275176183,27.03709031,,,,
5/1/2023 22:00,0.356190347,26.86486077,0,28,0,26.86831055,0,27.8,0,27.31,0,28.18,0.358138462,26.79853602,,,,
5/1/2023 23:00,0.439093355,26.74331283,0,28,0,26.34731445,0,27.6,0,27.16,0,28.09,0.441100741,26.75573018,,,,
5/2/2023 0:00,0.521996362,26.84173571,0,28,0,26.29799805,0,27.2,0,27.02,0,27.93,0.52406302,26.76388278,,,,
5/2/2023 1:00,0.60489937,26.65069049,0,27,0,26.27456055,0,27.2,0,26.88,0,27.81,0.607025299,26.60035945,,,,
5/2/2023 2:00,0.687802378,26.92252053,0,27,0,26.25893555,0,27.3,0,26.72,0,27.7,0.689987579,26.84366645,,,,
5/2/2023 3:00,0.770705385,27.04853807,0,27,0,26.021875,0,27.4,0,26.57,0,27.62,0.772949858,27.01119393,,,,
5/2/2023 4:00,0.853608393,26.93703259,0,27,0,25.81875,0,27,0,26.46,0,27.56,0.855912137,26.84902825,,,,
5/2/2023 5:00,0.936511401,26.47001958,0,27,0,25.5765625,0,26.8,0,26.38,0,27.56,0.938874416,26.38137107,,,,
5/2/2023 6:00,13.6348787,26.43741063,21,27,20.609375,25.58950195,0,26.7,17.23,26.34,10.55,27.68,20.20554993,26.34208322,,,,
5/2/2023 7:00,95.04010889,28.50629583,176,27,200.453125,26.990625,20,26.9,161.57,26.63,195,27.73,190.7603144,28.33693594,,,,
5/2/2023 8:00,262.9527363,30.99463761,407,28,351.4375,28.3265625,193,27.3,365,26.92,417.26,27.84,406.1143625,30.51473954,,,,
5/2/2023 9:00,415.853747,32.245354,600,28,600.1875,29.24575195,397,27.6,557.4,27.18,610.06,27.98,532.1127021,31.62462085,,,,
5/2/2023 10:00,588.2893405,33.2875971,716,28,352.984375,29.28237305,607,27.6,683.92,27.41,788.54,28.18,674.9693776,32.5614524,,,,
5/2/2023 11:00,822.8938995,34.77720406,842,28,662.125,30.15737305,758,27.7,742.7,27.68,870.75,28.31,882.8352225,33.9755101,,,,
5/2/2023 12:00,849.7169995,35.26344606,851,28,841.703125,30.7484375,859,27.8,789.08,27.96,814.67,28.36,851.0320663,34.0586649,,,,
5/2/2023 13:00,887.2300033,35.25789181,812,28,857.8125,31.0765625,888,27.9,752.35,28.14,617.61,28.29,828.6766597,33.80476987,,,,
5/2/2023 14:00,476.7541239,33.45432641,519,28,731.796875,30.740625,804,28.1,534.38,28.21,614.49,28.39,428.1138084,32.33500282,,,,
5/2/2023 15:00,115.4298003,29.90894636,66,29,548.84375,29.9828125,665,28.4,349.83,28.27,330.3,28.59,119.2015037,29.58054552,,,,
5/2/2023 16:00,97.88309949,28.98243256,88,29,250.96875,29.1859375,283,28.2,189.98,28.27,231.09,28.73,95.54803756,28.7785192,,,,
5/2/2023 17:00,53.4214733,28.60621159,40,28,72.21875,28.60268555,229,28,45.33,28.22,49.99,28.75,50.65855893,28.43749946,,,,
5/2/2023 18:00,0.93211112,27.82207149,0,28,0.296875,27.71987305,78,27.7,0,27.98,0,28.08,0.771450073,27.72168111,,,,
5/2/2023 19:00,0.105982734,27.35750005,0,28,0,27.334375,0,27.3,0,27.84,0,28.04,0.107944256,27.29997111,,,,
5/2/2023 20:00,0.188973663,27.11961553,0,28,0,27.19643555,0,27.4,0,27.74,0,28.1,0.191016587,27.08599308,,,,
5/2/2023 21:00,0.271964592,27.04077016,0,28,0,27.021875,0,27.5,0,27.65,0,28.07,0.274088918,26.94966897,,,,
5/2/2023 22:00,0.354955521,26.99437934,0,28,0,26.803125,0,27.5,0,27.55,0,28.03,0.357161249,26.89852845,,,,
5/2/2023 23:00,0.43794645,27.12391876,0,28,0,26.71450195,0,27.3,0,27.44,0,27.96,0.440233579,27.06901346,,,,
5/3/2023 0:00,0.520937379,26.98420497,0,27,0,26.46450195,0,27.2,0,27.31,0,27.74,0.52330591,26.89259872,,,,
5/3/2023 1:00,0.603928308,26.90845294,0,27,0,26.25625,0,26.9,0,27.22,0,27.53,0.606378241,26.85918011,,,,
5/3/2023 2:00,0.686919237,26.23901743,0,27,0,26.01674805,0,26.7,0,27.12,0,27.44,0.689450572,26.14955709,,,,
5/3/2023 3:00,0.769910166,26.06657602,0,27,0,25.8109375,0,26.7,0,27.01,0,27.42,0.772522903,25.98971479,,,,
5/3/2023 4:00,0.852901095,26.13764452,0,27,0,25.74331055,0,26.6,0,26.89,0,27.45,0.855595234,26.04888765,,,,
5/3/2023 5:00,0.935892023,26.15540917,0,27,0,25.36293945,0,26.7,0,26.8,0,27.44,0.938667565,26.1066099,,,,
5/3/2023 6:00,15.5077985,26.3828623,18,27,20.59375,25.74331055,0,26.7,16.62,26.78,11.6,27.6,28.43940707,26.36206882,,,,
5/3/2023 7:00,96.51755733,28.39969549,159,27,194.546875,27.45668945,22,26.8,161,27.13,196.59,27.64,183.9932318,28.28033629,,,,
5/3/2023 8:00,282.5588534,30.40058794,392,28,433.203125,28.61293945,194,27.6,363.23,27.42,421.48,27.79,445.8461247,30.01868871,,,,
5/3/2023 9:00,493.3718722,32.06091185,617,28,405.734375,29.084375,410,27.6,535.72,27.59,613.88,27.96,646.8488629,31.54328189,,,,
5/3/2023 10:00,674.2175479,34.48284272,768,28,672.296875,29.7015625,616,27.7,694.3,27.78,774.11,28.07,780.2315602,33.67408059,,,,
5/3/2023 11:00,784.6489885,34.95721764,835,28,873.21875,30.60512695,772,27.7,779.2,28,873.39,28.15,831.7294178,33.84702536,,,,
5/3/2023 12:00,824.0791279,35.14199283,842,28,908.078125,31.38393555,869,27.8,778.9,28.19,827.14,28.23,821.6968323,33.86998599,,,,
5/3/2023 13:00,885.6693611,34.5372536,819,28,497.5,30.86293945,890,27.8,739.42,28.37,822.8,28.3,825.4713165,33.20441625,,,,
5/3/2023 14:00,844.3283157,32.75922625,695,28,735.4375,30.79262695,833,27.9,642.75,28.49,637.35,28.4,724.209157,31.76466899,,,,
5/3/2023 15:00,682.5508863,31.87942975,516,29,545.421875,30.32924805,706,27.8,485.95,28.46,457.37,28.56,522.7122743,30.91757065,,,,
5/3/2023 16:00,324.7020789,30.28749418,279,29,320.25,29.44643555,513,28,271.83,28.3,248.94,28.63,230.1431967,29.68860908,,,,
5/3/2023 17:00,75.6349799,29.0096107,71,29,83.140625,29.01918945,306,28.1,74.95,28.14,37.7,28.68,61.52581549,28.76118199,,,,
5/3/2023 18:00,0.589723923,27.8474561,0,28,0.28125,28.0140625,91,28,0,27.92,0,28.85,0.467023516,27.75005578,,,,
5/3/2023 19:00,0.290641299,27.67511011,0,28,0,27.62856445,0,28,0,27.77,0,28.62,0.294810014,27.58766116,,,,
5/3/2023 20:00,0.510374922,27.67171988,0,28,0,27.46206055,0,27.8,0,27.68,0,28.43,0.513111361,27.56708491,,,,
5/3/2023 21:00,0.730108545,26.0509601,0,28,0,27.30581055,0,27.8,0,27.54,0,28.33,0.731412709,25.95519354,,,,
5/3/2023 22:00,0.908759363,25.77282327,0,28,0,27.084375,0,27.6,0,27.39,0,28.2,0.916160503,25.70316307,,,,
5/3/2023 23:00,0.329954104,26.51555864,0,28,0,27.15737305,0,27.4,0,27.29,0,28,0.458649913,26.20075558,,,,
5/4/2023 0:00,0.10092497,26.25934201,0,28,0,27.01918945,0,27.1,0,27.19,0,27.94,0.227495114,25.98270885,,,,
5/4/2023 1:00,0.259458231,25.9459576,0,28,0,26.94887695,0,26.7,0,27.13,0,27.89,0.266354505,25.76845878,,,,
5/4/2023 2:00,0.417991493,25.66183121,0,27,0,26.80825195,0,26.4,0,27.02,0,27.75,0.541166631,25.48580033,,,,
5/4/2023 3:00,0.576524755,25.05374358,0,27,0,26.6390625,0,26,0,26.93,0,27.66,0.815978757,24.92456431,,,,
5/4/2023 4:00,0.735058017,25.00057668,0,27,0,26.39956055,0,25.6,0,26.87,0,27.66,0.376519236,24.68656069,,,,
5/4/2023 5:00,0.893591279,24.94764321,0,27,0,25.97768555,0,25.5,0,26.83,0,27.56,0.639417826,24.64995681,,,,
